529.5,1.62E-02
530,1.63E-02
530.5,1.64E-02
531,1.65E-02
531.5,1.66E-02
532,1.68E-02
532.5,1.69E-02
533,1.70E-02
533.5,1.72E-02
534,1.73E-02
534.5,1.74E-02
535,1.75E-02
535.5,1.76E-02
536,1.78E-02
536.5,1.79E-02
537,1.81E-02
537.5,1.82E-02
538,1.83E-02
538.5,1.84E-02
539,1.85E-02
539.5,1.87E-02
540,1.88E-02
540.5,1.90E-02
541,1.91E-02
541.5,1.93E-02
542,1.95E-02
542.5,1.95E-02
543,1.96E-02
543.5,1.97E-02
544,1.98E-02
544.5,1.99E-02
545,2.00E-02
545.5,2.02E-02
546,2.03E-02
546.5,2.05E-02
547,2.07E-02
547.5,2.08E-02
548,2.09E-02
548.5,2.10E-02
549,2.12E-02
549.5,2.12E-02
550,2.14E-02
550.5,2.16E-02
551,2.18E-02
551.5,2.20E-02
552,2.21E-02
552.5,2.23E-02
553,2.24E-02
553.5,2.25E-02
554,2.27E-02
554.5,2.28E-02
555,2.29E-02
555.5,2.30E-02
556,2.32E-02
556.5,2.34E-02
557,2.36E-02
557.5,2.37E-02
558,2.39E-02
558.5,2.41E-02
559,2.43E-02
559.5,2.45E-02
560,2.47E-02
560.5,2.48E-02
561,2.49E-02
561.5,2.51E-02
562,2.52E-02
562.5,2.53E-02
563,2.55E-02
563.5,2.57E-02
564,2.59E-02
564.5,2.61E-02
565,2.63E-02
565.5,2.64E-02
566,2.66E-02
566.5,2.67E-02
567,2.69E-02
567.5,2.70E-02
568,2.72E-02
568.5,2.74E-02
569,2.75E-02
569.5,2.77E-02
570,2.78E-02
570.5,2.80E-02
571,2.82E-02
571.5,2.84E-02
572,2.85E-02
572.5,2.86E-02
573,2.88E-02
573.5,2.90E-02
574,2.92E-02
574.5,2.94E-02
575,2.96E-02
575.5,2.97E-02
576,2.99E-02
576.5,3.01E-02
577,3.03E-02
577.5,3.06E-02
578,3.07E-02
578.5,3.09E-02
579,3.11E-02
579.5,3.13E-02
580,3.15E-02
580.5,3.16E-02
581,3.17E-02
581.5,3.19E-02
582,3.21E-02
582.5,3.23E-02
583,3.25E-02
583.5,3.27E-02
584,3.28E-02
584.5,3.29E-02
585,3.30E-02
585.5,3.32E-02
586,3.34E-02
586.5,3.36E-02
587,3.38E-02
587.5,3.40E-02
588,3.42E-02
588.5,3.43E-02
589,3.43E-02
589.5,3.43E-02
590,3.45E-02
590.5,3.46E-02
591,3.49E-02
591.5,3.50E-02
592,3.52E-02
592.5,3.53E-02
593,3.54E-02
593.5,3.55E-02
594,3.56E-02
594.5,3.57E-02
595,3.59E-02
595.5,3.60E-02
596,3.60E-02
596.5,3.61E-02
597,3.62E-02
597.5,3.62E-02
598,3.62E-02
598.5,3.63E-02
599,3.64E-02
599.5,3.65E-02
600,3.66E-02
600.5,3.66E-02
601,3.67E-02
601.5,3.67E-02
602,3.68E-02
602.5,3.68E-02
603,3.69E-02
603.5,3.69E-02
604,3.69E-02
604.5,3.69E-02
605,3.68E-02
605.5,3.67E-02
606,3.67E-02
606.5,3.68E-02
607,3.68E-02
607.5,3.67E-02
608,3.66E-02
608.5,3.65E-02
609,3.66E-02
609.5,3.65E-02
610,3.65E-02
610.5,3.64E-02
611,3.63E-02
611.5,3.64E-02
612,3.64E-02
612.5,3.64E-02
613,3.63E-02
613.5,3.62E-02
614,3.61E-02
614.5,3.60E-02
615,3.59E-02
615.5,3.57E-02
616,3.57E-02
616.5,3.56E-02
617,3.54E-02
617.5,3.53E-02
618,3.51E-02
618.5,3.50E-02
619,3.48E-02
619.5,3.46E-02
620,3.44E-02
620.5,3.42E-02
621,3.41E-02
621.5,3.40E-02
622,3.40E-02
622.5,3.39E-02
623,3.38E-02
623.5,3.37E-02
624,3.35E-02
624.5,3.33E-02
625,3.29E-02
625.5,3.28E-02
626,3.26E-02
626.5,3.25E-02
627,3.23E-02
627.5,3.22E-02
628,3.20E-02
628.5,3.18E-02
629,3.16E-02
629.5,3.13E-02
630,3.11E-02
630.5,3.08E-02
631,3.06E-02
631.5,3.04E-02
632,3.01E-02
632.5,2.99E-02
633,2.97E-02
633.5,2.95E-02
634,2.93E-02
634.5,2.91E-02
635,2.89E-02
635.5,2.86E-02
636,2.84E-02
636.5,2.82E-02
637,2.80E-02
637.5,2.78E-02
638,2.74E-02
638.5,2.71E-02
639,2.69E-02
639.5,2.68E-02
640,2.65E-02
640.5,2.63E-02
641,2.60E-02
641.5,2.58E-02
642,2.55E-02
642.5,2.53E-02
643,2.51E-02
643.5,2.48E-02
644,2.45E-02
644.5,2.43E-02
645,2.40E-02
645.5,2.38E-02
646,2.36E-02
646.5,2.34E-02
647,2.32E-02
647.5,2.29E-02
648,2.27E-02
648.5,2.24E-02
649,2.20E-02
649.5,2.17E-02
650,2.14E-02
650.5,2.13E-02
651,2.11E-02
651.5,2.09E-02
652,2.07E-02
652.5,2.05E-02
653,2.02E-02
653.5,2.00E-02
654,1.97E-02
654.5,1.95E-02
655,1.93E-02
655.5,1.91E-02
656,1.89E-02
656.5,1.86E-02
657,1.84E-02
657.5,1.82E-02
658,1.79E-02
658.5,1.77E-02
659,1.76E-02
659.5,1.74E-02
660,1.72E-02
660.5,1.70E-02
661,1.67E-02
661.5,1.64E-02
662,1.63E-02
662.5,1.60E-02
663,1.58E-02
663.5,1.56E-02
664,1.54E-02
664.5,1.52E-02
665,1.51E-02
665.5,1.49E-02
666,1.47E-02
666.5,1.45E-02
667,1.43E-02
667.5,1.42E-02
