300,1.55277,0.00001
310,1.54942,0
320,1.54643,0
334.1,1.54273,0
350,1.53917,0
365,1.53627,0
370,1.53539,0
380,1.53374,0
390,1.53224,0
400,1.53085,0
404.7,1.53023,0
420,1.52839,0
435.8,1.52669,0
460,1.52443,0
500,1.52141,0
546.1,1.51872,0
580,1.51712,0
620,1.51554,0
660,1.51421,0
700,1.51306,0
1060,1.50669,0
1529.6,1.50091,0
1970.1,1.49495,0
2325.4,1.48921,0
